dataset,seed,cohort,scope,feature,mean_abs_shap,rank,mean_signed_shap,positive_fraction,negative_fraction
cas,2207,internal,overall,feature_road_lane,0.13716124510770414,6,-0.013726498782524686,0.7982402291794557,0.2017597708205443
cas,2207,internal,overall,feature_road_surface,0.017579754280006767,15,-0.00021945632236113931,0.031921424186617559,0.96807857581338241
cas,2207,internal,overall,feature_speed_limit,0.27666726327419477,1,0.025517519033263499,0.53488847963986086,0.46511152036013914
cas,2207,internal,overall,feature_state_highway,0.090380831612926676,8,0.003465232264352359,0.41866175567833025,0.58133824432166969
cas,2207,internal,overall,feature_street_light,0.1268234853482165,7,-0.0028541369829332025,0.39144669531409865,0.60855330468590141
cas,2207,internal,overall,feature_temporary_speed_limit,0.083106122572637234,9,0.00038015971843100672,0.96787395129936571,0.032126048700634333
cas,2207,internal,overall,feature_terrain,0.072911178133631044,10,-0.00098878393884349386,0.59852670349907922,0.40147329650092078
cas,2207,internal,overall,feature_traffic_control,0.25842539190491387,2,-0.0052878430128696008,0.72600777573153263,0.27399222426846737
cas,2207,internal,overall,feature_urban,0.04960201456174821,11,-0.0039454153066635278,0.40045017393083693,0.59954982606916307
cas,2207,internal,overall,feature_weather_primary,0.20410310358171355,4,0.0084319116263734326,0.80826683036627789,0.19173316963372211
cas,2207,internal,overall,feature_weather_secondary,0.036206497151192354,14,-0.003052402092247507,0.83752813587067731,0.16247186412932269
cas,3301,future,Fatal,feature_advisory_speed,0.061450865698952646,12,-0.0010284458775876534,0.93206466134642929,0.067935338653570695
cas,3301,future,Fatal,feature_light,0.29423170070146004,4,-0.0075876764169801889,0.43441784325762228,0.56558215674237777
cas,3301,future,Fatal,feature_number_of_lanes,0.42966189359267731,2,0.0093416325132741548,0.8101084509924289,0.1898915490075711
cas,3301,future,Fatal,feature_road_character,0.050316899273019598,13,-0.00042131374570028693,0.90403110292613054,0.09596889707386945
cas,3301,future,Fatal,feature_road_lane,0.22044849252631371,6,-0.015874063314653502,0.83261714753427463,0.1673828524657254
cas,3301,future,Fatal,feature_road_surface,0.012882315668453168,15,2.6901102688660315e-05,0.59893595252711274,0.40106404747288726
cas,3301,future,Fatal,feature_speed_limit,0.46192908905157343,1,0.002556733371847131,0.42316349498669942,0.57683650501330064
cas,3301,future,Fatal,feature_state_highway,0.13871124125749829,8,-0.0071855352172378196,0.35134029056680988,0.64865970943319007
cas,3301,future,Fatal,feature_street_light,0.16412034062374578,7,-0.018115243831444836,0.53140986290157566,0.4685901370984244
cas,3301,future,Fatal,feature_temporary_speed_limit,0.10612373813822967,9,0.0012240806500329075,0.96746470227133208,0.032535297728667895
cas,3301,future,Fatal,feature_terrain,0.092822019106864398,11,-0.0034594861255752996,0.41456926539799466,0.58543073460200534
cas,3301,future,Fatal,feature_traffic_control,0.35970920556281538,3,0.022549881535783384,0.69654184571311639,0.30345815428688355
cas,3301,future,Fatal,feature_urban,0.10234712892867455,10,-4.9132192145597173e-05,0.39860855330468592,0.60139144669531408
cas,3301,future,Fatal,feature_weather_primary,0.2826207355794465,5,0.0082561149190185125,0.80703908328217722,0.19296091671782278
cas,3301,future,Fatal,feature_weather_secondary,0.037426832060866173,14,-0.00091063794633858904,0.92265193370165743,0.077348066298342538
cas,3301,future,Minor,feature_advisory_speed,0.033281938965294272,11,-0.0014277131401938122,0.087579291999181505,0.91242070800081854
cas,3301,future,Minor,feature_light,0.11880391676139665,4,-0.001159511054264224,0.53857172089216288,0.46142827910783712
cas,3301,future,Minor,feature_number_of_lanes,0.085516485679313983,7,0.0020280487474830947,0.21894822999795374,0.78105177000204629
cas,3301,future,Minor,feature_road_character,0.027834326939775871,13,-0.0011233099829140035,0.18068344587681603,0.81931655412318394
cas,3301,future,Minor,feature_road_lane,0.097264180110118809,6,0.0070168038034136605,0.16717822795170861,0.83282177204829133
cas,3301,future,Minor,feature_road_surface,0.0070520570989595797,15,0.00076395695601550655,0.5017393083691426,0.4982606916308574
cas,3301,future,Minor,feature_speed_limit,0.18698899469802388,1,-0.0033985909968519364,0.57785962758338449,0.42214037241661551
cas,3301,future,Minor,feature_state_highway,0.045171867876338083,9,-0.0034870806387016441,0.56496828320032744,0.43503171679967262
cas,3301,future,Minor,feature_street_light,0.1398062451567248,2,0.010811787811478721,0.59893595252711274,0.40106404747288726
cas,3301,future,Minor,feature_temporary_speed_limit,0.042881788837570274,10,-0.00021849748899483126,0.032126048700634333,0.96787395129936571
cas,3301,future,Minor,feature_terrain,0.048569476542754612,8,0.0064133832255163494,0.59586658481686106,0.40413341518313894
cas,3301,future,Minor,feature_traffic_control,0.10310547680790542,5,-0.022731552167440081,0.27317372621240027,0.72682627378759979
cas,3301,future,Minor,feature_urban,0.025747474517591788,14,0.0062051157035321889,0.59238796807857586,0.4076120319214242
cas,3301,future,Minor,feature_weather_primary,0.12469574113949221,3,-0.0003923697399504786,0.18743605483936976,0.81256394516063024
cas,3301,future,Minor,feature_weather_secondary,0.032877350610545371,12,0.0010418230358221732,0.053816247186412931,0.94618375281358702
cas,3301,future,Serious,feature_advisory_speed,0.023165791578243805,11,0.0014040256050263824,0.35174953959484345,0.64825046040515655
cas,3301,future,Serious,feature_light,0.093447972131525642,2,0.0056070369999756354,0.52772662164927353,0.47227337835072641
cas,3301,future,Serious,feature_number_of_lanes,0.066509732304109462,6,0.00027560410587301049,0.26580724370779618,0.73419275629220382
cas,3301,future,Serious,feature_road_character,0.01945505178448554,12,0.00055218949231849784,0.49089420912625331,0.50910579087374663
cas,3301,future,Serious,feature_road_lane,0.032608218413235725,9,0.002616708069604535,0.43625946388377329,0.56374053611622676
cas,3301,future,Serious,feature_road_surface,0.010156994992846623,15,-0.00085906105881293179,0.17884182525066503,0.82115817474933495
cas,3301,future,Serious,feature_speed_limit,0.11236441025994526,1,0.0038106175847008854,0.54450583179864953,0.45549416820135052
cas,3301,future,Serious,feature_state_highway,0.085062064317759353,3,-0.0011135323088819306,0.62246777163904232,0.37753222836095762
cas,3301,future,Serious,feature_street_light,0.075030010497086991,4,0.0012506701678158543,0.45651729077143444,0.54348270922856556
cas,3301,future,Serious,feature_temporary_speed_limit,0.016583577690297262,14,0.00046454985171178451,0.05934110906486597,0.940658890935134
cas,3301,future,Serious,feature_terrain,0.044908906017810453,8,-0.0019176877796756166,0.4890525885001023,0.51094741149989764
cas,3301,future,Serious,feature_traffic_control,0.073381228282013322,5,0.0010756777553419274,0.4990791896869245,0.50092081031307556
cas,3301,future,Serious,feature_urban,0.025557652195007538,10,0.0027848699948265112,0.41272764477184365,0.58727235522815635
cas,3301,future,Serious,feature_weather_primary,0.052083038960810818,7,-1.0396516068740517e-05,0.30468590137098422,0.69531409862901572
cas,3301,future,Serious,feature_weather_secondary,0.016936157145630567,13,-9.8019395174485147e-05,0.45876816042561896,0.54123183957438104
cas,3301,future,overall,feature_advisory_speed,0.03929953208083007,12,-0.0003507111375850277,0.78841825250665032,0.21158174749334971
cas,3301,future,overall,feature_light,0.16882786319812607,4,-0.0010467168237562605,0.55944342132187441,0.44055657867812564
cas,3301,future,overall,feature_number_of_lanes,0.19389603719203602,2,0.0038817617888767522,0.81031307550644571,0.18968692449355432
cas,3301,future,overall,feature_road_character,0.032535425999093641,13,-0.00033081141209859795,0.85205647636586868,0.14794352363413138
cas,3301,future,overall,feature_road_lane,0.11677363034988693,7,-0.0020801838138784358,0.80315121751585838,0.19684878248414159
cas,3301,future,overall,feature_road_surface,0.010030455920086548,15,-2.2734333369588255e-05,0.29527317372621242,0.70472682627378758
cas,3301,future,overall,feature_speed_limit,0.25376083133651356,1,0.00098958665323202639,0.44649068958461224,0.55350931041538776
cas,3301,future,overall,feature_state_highway,0.089648391150533094,8,-0.0039287160549404641,0.28442807448332308,0.71557192551667692
cas,3301,future,overall,feature_street_light,0.12631886542585377,6,-0.0020175952840500865,0.50317167996726009,0.49682832003273991
cas,3301,future,overall,feature_temporary_speed_limit,0.055196368222031757,10,0.00049004433758328709,0.96746470227133208,0.032535297728667895
cas,3301,future,overall,feature_terrain,0.062100133889143011,9,0.00034540310675514464,0.39083282177204831,0.60916717822795174
cas,3301,future,overall,feature_traffic_control,0.17873197021758069,3,0.00029800237456174112,0.68221812973194185,0.3177818702680581
cas,3301,future,overall,feature_urban,0.051217418547091213,11,0.0029802845020710346,0.39594843462246776,0.60405156537753224
cas,3301,future,overall,feature_weather_primary,0.15313317189324874,5,0.0026177828876664307,0.80274196848782486,0.19725803151217516
cas,3301,future,overall,feature_weather_secondary,0.029080113272347261,14,1.1055231436366353e-05,0.41600163699611215,0.58399836300388785
cas,3301,internal,Fatal,feature_advisory_speed,0.058192381201304544,12,0.003209092268199426,0.93615715162676494,0.063842848373235117
cas,3301,internal,Fatal,feature_light,0.3070395815293635,4,-0.0064586492683045534,0.44444444444444442,0.55555555555555558
cas,3301,internal,Fatal,feature_number_of_lanes,0.44227775066490255,2,-0.010634582864547429,0.8035604665438919,0.19643953345610804
cas,3301,internal,Fatal,feature_road_character,0.053755989312019137,13,-0.00053810043470618643,0.90444035195416406,0.095559648045835888
cas,3301,internal,Fatal,feature_road_lane,0.21608868229610961,6,-0.014753753797041821,0.82504604051565378,0.17495395948434622
cas,3301,internal,Fatal,feature_road_surface,0.011360438828371814,15,-0.00030421182857997138,0.58543073460200534,0.41456926539799466
cas,3301,internal,Fatal,feature_speed_limit,0.46221237647686342,1,0.019758250278929017,0.42848373235113568,0.57151626764886432
cas,3301,internal,Fatal,feature_state_highway,0.13476287615784424,8,-0.0082851296050002066,0.34868017188459177,0.65131982811540823
cas,3301,internal,Fatal,feature_street_light,0.16183640888976727,7,-0.017953567110536736,0.53427460609781052,0.46572539390218948
cas,3301,internal,Fatal,feature_temporary_speed_limit,0.11453236434608763,9,-0.0080472767153299506,0.9609167178227952,0.039083282177204831
cas,3301,internal,Fatal,feature_terrain,0.089662877388405712,11,0.0042057701436558617,0.42480049109883367,0.57519950890116633
cas,3301,internal,Fatal,feature_traffic_control,0.38348622424215373,3,-0.01045109339728767,0.67505627174135463,0.32494372825864537
cas,3301,internal,Fatal,feature_urban,0.10295717574711825,10,0.0016160609622479511,0.41272764477184365,0.58727235522815635
cas,3301,internal,Fatal,feature_weather_primary,0.29482908695578613,5,-0.0076635408353270453,0.79373848987108653,0.20626151012891344
cas,3301,internal,Fatal,feature_weather_secondary,0.036387076515251776,14,-0.00049669281788109366,0.92531205238387559,0.074687947616124406
cas,3301,internal,Minor,feature_advisory_speed,0.032206721329630872,12,-0.003762934086128687,0.084305299774913037,0.91569470022508692
cas,3301,internal,Minor,feature_light,0.12177474102524836,4,-0.00048632682769834544,0.53468385512584404,0.4653161448741559
cas,3301,internal,Minor,feature_number_of_lanes,0.091667376438160045,7,0.0092119271876456091,0.24370779619398403,0.75629220380601592
cas,3301,internal,Minor,feature_road_character,0.029159707091881756,13,-7.484938958546167e-05,0.19030079803560468,0.80969920196439538
cas,3301,internal,Minor,feature_road_lane,0.096222798437546636,6,0.007552815717073883,0.17188459177409454,0.82811540822590546
cas,3301,internal,Minor,feature_road_surface,0.0064650784810690518,15,0.0010061803654848117,0.50542254962144462,0.49457745037855533
cas,3301,internal,Minor,feature_speed_limit,0.18914908382395632,1,-0.0077290503120055701,0.57560875792919997,0.42439124207080009
cas,3301,internal,Minor,feature_state_highway,0.04587277353718875,10,-0.0016992691485479684,0.56496828320032744,0.43503171679967262
cas,3301,internal,Minor,feature_street_light,0.13737647712650186,2,0.014441299151419704,0.61305504399427047,0.38694495600572948
cas,3301,internal,Minor,feature_temporary_speed_limit,0.046009873345501252,9,0.0031522137651629556,0.03887865766318805,0.9611213423368119
cas,3301,internal,Minor,feature_terrain,0.047555763526142866,8,0.0014378731412530313,0.57601800695723349,0.42398199304276651
cas,3301,internal,Minor,feature_traffic_control,0.12135865639722486,5,-0.0039424588108400568,0.28524657253939023,0.71475342746060977
cas,3301,internal,Minor,feature_urban,0.026312858167340265,14,0.0062381884117198236,0.58727235522815635,0.41272764477184365
cas,3301,internal,Minor,feature_weather_primary,0.12753550839613795,3,0.0053876920400041731,0.2017597708205443,0.7982402291794557
cas,3301,internal,Minor,feature_weather_secondary,0.032853624989196896,11,0.00078994155682351097,0.053816247186412931,0.94618375281358702
cas,3301,internal,Serious,feature_advisory_speed,0.022558189509082047,11,-0.0012509678134415923,0.35502353181911195,0.64497646818088805
cas,3301,internal,Serious,feature_light,0.096915664576072327,2,-0.0010568921523348609,0.50051156128504193,0.49948843871495807
cas,3301,internal,Serious,feature_number_of_lanes,0.067466168891358688,6,0.00012146124519196606,0.27133210558624921,0.72866789441375079
cas,3301,internal,Serious,feature_road_character,0.02149036522887449,12,0.00096804068635420934,0.45569879271536728,0.54430120728463272
cas,3301,internal,Serious,feature_road_lane,0.032490431344265436,9,0.00078778082483225694,0.42214037241661551,0.57785962758338449
cas,3301,internal,Serious,feature_road_surface,0.0089798922316805304,15,-0.0015208903565116757,0.17863720073664824,0.82136279926335176
cas,3301,internal,Serious,feature_speed_limit,0.10857223407210524,1,-0.0046934309413197489,0.53468385512584404,0.4653161448741559
cas,3301,internal,Serious,feature_state_highway,0.083113738126359235,3,-0.00041373266127612478,0.61428279107837114,0.38571720892162881
cas,3301,internal,Serious,feature_street_light,0.074729697244208332,4,0.0017529668506206537,0.46674851647227339,0.53325148352772667
cas,3301,internal,Serious,feature_temporary_speed_limit,0.018053350637838712,13,0.0011977789432633563,0.065275219971352563,0.93472478002864745
cas,3301,internal,Serious,feature_terrain,0.044471074870529696,8,0.0011793775616654157,0.48618784530386738,0.51381215469613262
cas,3301,internal,Serious,feature_traffic_control,0.073150642467964877,5,0.0025495535710546293,0.49519132392060566,0.50480867607939428
cas,3301,internal,Serious,feature_urban,0.026232070231135562,10,0.0039747793039438782,0.42602823818293434,0.57397176181706566
cas,3301,internal,Serious,feature_weather_primary,0.054042305763718504,7,0.00084395750861118366,0.30693677102516881,0.69306322897483119
cas,3301,internal,Serious,feature_weather_secondary,0.016832542606686408,14,0.00023949588851594801,0.44771843666871292,0.55228156333128708
cas,3301,internal,overall,feature_advisory_speed,0.037652430680005337,12,-0.00060160321045695084,0.80028647431962352,0.19971352568037651
cas,3301,internal,overall,feature_light,0.17524332904356077,4,-0.0026672894161125869,0.5457335788827502,0.45426642111724985
cas,3301,internal,overall,feature_number_of_lanes,0.20047043199814291,2,-0.00043373147723661679,0.79844485369347251,0.20155514630652752
cas,3301,internal,overall,feature_road_character,0.034802020544258516,13,0.00011836362068752017,0.84837323511356666,0.1516267648864334
cas,3301,internal,overall,feature_road_lane,0.11493397069263865,7,-0.0021377190850452275,0.79025987313280133,0.2097401268671987
cas,3301,internal,overall,feature_road_surface,0.0089351365137072709,15,-0.00027297393986894529,0.30223040720278288,0.69776959279721706
cas,3301,internal,overall,feature_speed_limit,0.25331123145764095,1,0.0024452563418678993,0.44833231021076325,0.55166768978923675
cas,3301,internal,overall,feature_state_highway,0.087916462607131887,8,-0.0034660438049414332,0.28872518927767549,0.71127481072232457
cas,3301,internal,overall,feature_street_light,0.12464752775349393,6,-0.00058643370283212629,0.50276243093922657,0.49723756906077349
cas,3301,internal,overall,feature_temporary_speed_limit,0.059531862776475042,10,-0.0012324280023012124,0.9609167178227952,0.039083282177204831
cas,3301,internal,overall,feature_terrain,0.06056323859502636,9,0.0022743402821914361,0.38571720892162881,0.61428279107837114
cas,3301,internal,overall,feature_traffic_control,0.1926651743691177,3,-0.0039479995456910329,0.66400654798444858,0.33599345201555147
cas,3301,internal,overall,feature_urban,0.051834034715197395,11,0.0039430095593038844,0.40720278289339062,0.59279721710660938
cas,3301,internal,overall,feature_weather_primary,0.15880230037187876,5,-0.00047729709557056259,0.78841825250665032,0.21158174749334971
cas,3301,internal,overall,feature_weather_secondary,0.028691081370378155,14,0.0001775815424861216,0.41477388991201147,0.58522611008798853
cas,4409,future,Fatal,feature_advisory_speed,0.05063684042427808,13,-0.0082169695270975455,0.78678125639451602,0.21321874360548393
cas,4409,future,Fatal,feature_light,0.20274177115227845,6,-0.040091109655359017,0.38223859218334355,0.61776140781665645
cas,4409,future,Fatal,feature_number_of_lanes,0.28933680703219178,5,-0.014751385190182193,0.78248414160016366,0.21751585839983631
cas,4409,future,Fatal,feature_road_character,0.066107519323481953,11,0.0066171551031557457,0.94045426642111729,0.059545733578882751
cas,4409,future,Fatal,feature_road_lane,0.37300092108461147,4,-0.013381247418849839,0.85492121956210354,0.14507878043789646
cas,4409,future,Fatal,feature_road_surface,0.018899659907266383,15,-0.00030606570405143841,0.68937998772252918,0.31062001227747082
cas,4409,future,Fatal,feature_speed_limit,0.47245007805083306,2,0.0097341562855468057,0.44833231021076325,0.55166768978923675
cas,4409,future,Fatal,feature_state_highway,0.11749988373162908,9,0.0050932531331732318,0.38039697155719254,0.61960302844280746
cas,4409,future,Fatal,feature_street_light,0.13372539492278079,8,-0.011206719965593555,0.39349294045426642,0.60650705954573358
cas,4409,future,Fatal,feature_temporary_speed_limit,0.19262625667057481,7,-0.014191362337774035,0.96459995907509721,0.035400040924902801
cas,4409,future,Fatal,feature_terrain,0.074239898539881347,10,-0.0069561372689353057,0.6474319623490894,0.3525680376509106
cas,4409,future,Fatal,feature_traffic_control,0.51216791085989977,1,0.039643366629845425,0.77573153263760997,0.22426846736239001
cas,4409,future,Fatal,feature_urban,0.051183628991748407,12,-0.0095083847809429144,0.38796807857581339,0.61203192142418661
cas,4409,future,Fatal,feature_weather_primary,0.38277993402810512,3,0.040522616670800683,0.80928995293636175,0.19071004706363823
cas,4409,future,Fatal,feature_weather_secondary,0.027802663079032449,14,0.0023131623379429415,0.80867607939431141,0.19132392060568856
cas,4409,future,Minor,feature_advisory_speed,0.019413211671807314,13,-0.0026242129832192377,0.59177409453652552,0.40822590546347454
cas,4409,future,Minor,feature_light,0.097043607588787356,5,-0.0013632744628700169,0.48107223245344793,0.51892776754655212
cas,4409,future,Minor,feature_number_of_lanes,0.054248167761669353,8,-0.0044775335412497773,0.28320032739922241,0.71679967260077759
cas,4409,future,Minor,feature_road_character,0.024470061592788622,12,1.905156843199317e-06,0.33578882750153466,0.66421117249846529
cas,4409,future,Minor,feature_road_lane,0.091713330265897605,6,0.00093970959973191978,0.13607530182115818,0.86392469817884188
cas,4409,future,Minor,feature_road_surface,0.006987198579609907,15,-0.0026309667477511316,0.30795989359525272,0.69204010640474733
cas,4409,future,Minor,feature_speed_limit,0.1624923327044949,1,0.0077235138191903974,0.56844689993861264,0.43155310006138736
cas,4409,future,Minor,feature_state_highway,0.059821337862204435,7,-0.0022844552118457132,0.65070595457335789,0.34929404542664211
cas,4409,future,Minor,feature_street_light,0.16048878916282433,2,0.019500557606659502,0.65786781256394511,0.34213218743605484
cas,4409,future,Minor,feature_temporary_speed_limit,0.028450996588572617,11,0.001259636604116342,0.035195416410886027,0.96480458358911403
cas,4409,future,Minor,feature_terrain,0.038742951085902214,10,0.0033318329634324743,0.60139144669531408,0.39860855330468592
cas,4409,future,Minor,feature_traffic_control,0.098198507731406981,4,-0.0099884196486556588,0.29854716595048086,0.70145283404951908
cas,4409,future,Minor,feature_urban,0.014300118599951348,14,0.0034399128315322335,0.68119500716185799,0.31880499283814201
cas,4409,future,Minor,feature_weather_primary,0.11066459016837173,3,-0.0049354824760161854,0.18211581747493349,0.81788418252506645
cas,4409,future,Minor,feature_weather_secondary,0.047369631681286772,9,-0.0016661549251985139,0.043585021485573971,0.95641497851442603
cas,4409,future,Serious,feature_advisory_speed,0.021067257093328639,10,0.0027073321151699506,0.85942295887047271,0.14057704112952732
cas,4409,future,Serious,feature_light,0.064355160730244484,3,0.0067517913390321678,0.53979946797626355,0.46020053202373645
cas,4409,future,Serious,feature_number_of_lanes,0.053510736448577227,4,-0.0051627332114709936,0.20135052179251076,0.79864947820748922
cas,4409,future,Serious,feature_road_character,0.01489143098560578,13,0.0041634015555629105,0.70738694495600574,0.29261305504399426
cas,4409,future,Serious,feature_road_lane,0.015462409134437385,12,-0.0030607257151350833,0.22181297319418866,0.77818702680581131
cas,4409,future,Serious,feature_road_surface,0.0092579170702414282,15,0.0021605412608512358,0.58911397585430736,0.41088602414569264
cas,4409,future,Serious,feature_speed_limit,0.094968161492522463,1,0.0051669742132725129,0.55166768978923675,0.44833231021076325
cas,4409,future,Serious,feature_state_highway,0.072716710836826376,2,-0.00045165298083805089,0.66932678534888479,0.33067321465111521
cas,4409,future,Serious,feature_street_light,0.043141920861957721,8,-0.0059806528849869322,0.39349294045426642,0.60650705954573358
cas,4409,future,Serious,feature_temporary_speed_limit,0.016784062857947823,11,0.00016327888697797085,0.049519132392060572,0.95048086760793948
cas,4409,future,Serious,feature_terrain,0.049396770763829756,6,0.0018381943105083044,0.28933906281972582,0.71066093718027423
cas,4409,future,Serious,feature_traffic_control,0.050573109301006322,5,0.014119905321421836,0.53468385512584404,0.4653161448741559
cas,4409,future,Serious,feature_urban,0.01319667894485093,14,0.0017397710497635507,0.47657049314507877,0.52342950685492118
cas,4409,future,Serious,feature_weather_primary,0.048372671735143126,7,-0.0024071579491008596,0.31675874769797424,0.68324125230202581
cas,4409,future,Serious,feature_weather_secondary,0.027291798231677499,9,-0.0010514811153574364,0.15837937384898712,0.84162062615101285
cas,4409,future,overall,feature_advisory_speed,0.030372436396470776,13,-0.0027112834650489439,0.80151422140372419,0.19848577859627584
cas,4409,future,overall,feature_light,0.12138017982376938,6,-0.011567530926398957,0.45181092694904851,0.54818907305095155
cas,4409,future,overall,feature_number_of_lanes,0.1323652370808123,5,-0.0081305506476343214,0.75219971352568038,0.24780028647431962
cas,4409,future,overall,feature_road_character,0.035156337300625472,11,0.0035941539385206185,0.90710047063638222,0.092899529363617755
cas,4409,future,overall,feature_road_lane,0.16005888682831551,4,-0.0051674211780843339,0.84775936157151621,0.15224063842848373
cas,4409,future,overall,feature_road_surface,0.011714925185705919,15,-0.0002588303969837783,0.80028647431962352,0.19971352568037651
cas,4409,future,overall,feature_speed_limit,0.24330352408261965,1,0.0075415481060032387,0.49294045426642114,0.50705954573357892
cas,4409,future,overall,feature_state_highway,0.083345977476885449,8,0.00078571498016315525,0.64272559852670352,0.35727440147329648
cas,4409,future,overall,feature_street_light,0.11245203498252128,7,0.000771061585359674,0.5015346838551259,0.49846531614487416
cas,4409,future,overall,feature_temporary_speed_limit,0.079287105372364691,9,-0.0042561489488932404,0.9660323306732147,0.033967669326785348
cas,4409,future,overall,feature_terrain,0.054126540129870046,10,-0.00059536999833150893,0.57847350112543483,0.42152649887456517
cas,4409,future,overall,feature_traffic_control,0.22031317596410302,2,0.014591617434203867,0.85226110087988538,0.14773889912011459
cas,4409,future,overall,feature_urban,0.026226808845516796,14,-0.0014429002998823765,0.39819930427665234,0.60180069572334771
cas,4409,future,overall,feature_weather_primary,0.18060573197720736,3,0.011059992081894544,0.80540208717004302,0.19459791282995703
cas,4409,future,overall,feature_weather_secondary,0.034154697663998743,12,-0.00013482456753766966,0.055862492326580727,0.94413750767341931
cas,4409,internal,Fatal,feature_advisory_speed,0.044076968236649444,13,-0.00047321192299119781,0.78350726417024763,0.2164927358297524
cas,4409,internal,Fatal,feature_light,0.19844241975967755,6,-0.026087724785599505,0.40392879066912218,0.59607120933087787
cas,4409,internal,Fatal,feature_number_of_lanes,0.29434804022148003,5,-0.033619842612155032,0.76304481276856972,0.23695518723143033
cas,4409,internal,Fatal,feature_road_character,0.067583579388016193,11,0.0044359520126894059,0.93574790259873131,0.064252097401268665
cas,4409,internal,Fatal,feature_road_lane,0.3659449981469669,4,-0.0032158796874092953,0.85389809699201968,0.14610190300798034
cas,4409,internal,Fatal,feature_road_surface,0.018560712677818208,15,0.00033726230150804077,0.68201350521792514,0.31798649478207491
cas,4409,internal,Fatal,feature_speed_limit,0.46761003234216564,2,0.019829110806813127,0.44853693472478001,0.55146306527521993
cas,4409,internal,Fatal,feature_state_highway,0.11494471912722157,9,0.006021024349533252,0.3898096992019644,0.6101903007980356
cas,4409,internal,Fatal,feature_street_light,0.13337418552943545,8,-0.010470748713792109,0.40658890935134029,0.59341109064865971
cas,4409,internal,Fatal,feature_temporary_speed_limit,0.19139932646788063,7,-0.013402746677354532,0.96337221199099654,0.03662778800900348
cas,4409,internal,Fatal,feature_terrain,0.075990948576544412,10,-0.0010304456690309919,0.66502967055453244,0.33497032944546756
cas,4409,internal,Fatal,feature_traffic_control,0.55676502627632751,1,-0.017111443775943418,0.7524043380396972,0.24759566196030283
cas,4409,internal,Fatal,feature_urban,0.053029218175827793,12,-0.0067957688368472649,0.39226519337016574,0.60773480662983426
cas,4409,internal,Fatal,feature_weather_primary,0.37857954317699821,3,0.040776785736871275,0.80110497237569056,0.19889502762430938
cas,4409,internal,Fatal,feature_weather_secondary,0.025045271652945424,14,0.0031641683692292823,0.80888070390832822,0.19111929609167178
cas,4409,internal,Minor,feature_advisory_speed,0.019075638071586621,13,-0.0045484429580370314,0.58481686105995501,0.41518313894004499
cas,4409,internal,Minor,feature_light,0.10158355486862375,5,-0.0042609569449432545,0.47247800286474317,0.52752199713525683
cas,4409,internal,Minor,feature_number_of_lanes,0.055722496890461062,8,-0.003090507327469667,0.28933906281972582,0.71066093718027423
cas,4409,internal,Minor,feature_road_character,0.026260435295269786,12,-0.00072900449379484302,0.34908942091262535,0.65091057908737471
cas,4409,internal,Minor,feature_road_lane,0.088510060416387593,6,-0.0023969154210659715,0.13280130959688971,0.86719869040311026
cas,4409,internal,Minor,feature_road_surface,0.0073693158495932434,15,-0.0031728683942275184,0.3059136484550849,0.69408635154491505
cas,4409,internal,Minor,feature_speed_limit,0.16225582140423572,1,0.0084775497204988629,0.5713116431348475,0.42868835686515244
cas,4409,internal,Minor,feature_state_highway,0.057755765780757341,7,-0.0024885548595735682,0.64886433394720688,0.35113566605279312
cas,4409,internal,Minor,feature_street_light,0.15837511096543366,2,0.020450822631736299,0.67178227951708613,0.32821772048291387
cas,4409,internal,Minor,feature_temporary_speed_limit,0.029797807997162421,11,0.0030507702002101566,0.037037037037037035,0.96296296296296291
cas,4409,internal,Minor,feature_terrain,0.038181095109191918,10,0.0017304737018993572,0.57888275015346835,0.42111724984653159
cas,4409,internal,Minor,feature_traffic_control,0.10600490945310333,4,0.0012551458256244404,0.32187436054839369,0.67812563945160631
cas,4409,internal,Minor,feature_urban,0.014619672255579984,14,0.0039026698613271343,0.70124820953550238,0.29875179046449762
cas,4409,internal,Minor,feature_weather_primary,0.11051168962926973,3,-0.0041391027380298217,0.18948229997953756,0.81051770002046242
cas,4409,internal,Minor,feature_weather_secondary,0.044175442512787121,9,-0.0047821638982194397,0.038060159607120933,0.96193984039287905
cas,4409,internal,Serious,feature_advisory_speed,0.020281089522520383,10,0.0023514275763160944,0.85839983630038874,0.1416001636996112
cas,4409,internal,Serious,feature_light,0.063385202967709067,3,0.0010816702184336059,0.49723756906077349,0.50276243093922657
cas,4409,internal,Serious,feature_number_of_lanes,0.054210322549381462,5,-0.0010445348663192474,0.22651933701657459,0.77348066298342544
cas,4409,internal,Serious,feature_road_character,0.015290340647359147,12,0.0032847707853240304,0.68549212195621034,0.31450787804378966
cas,4409,internal,Serious,feature_road_lane,0.01513638924294511,13,-0.0031250306253076108,0.22058522611008799,0.77941477388991198
cas,4409,internal,Serious,feature_road_surface,0.009183281384429377,15,0.0021277077079232647,0.61121342336811946,0.38878657663188049
cas,4409,internal,Serious,feature_speed_limit,0.094668054202241392,1,0.002737349360729491,0.54634745242480054,0.45365254757519952
cas,4409,internal,Serious,feature_state_highway,0.070606627003062347,2,0.00028702977176453933,0.67260077757315329,0.32739922242684671
cas,4409,internal,Serious,feature_street_light,0.042731531852965451,8,-0.0071274492833695241,0.38448946183752813,0.61551053816247181
cas,4409,internal,Serious,feature_temporary_speed_limit,0.017654172262698199,11,0.0011982946468767806,0.053816247186412931,0.94618375281358702
