iteration,validation_multi_logloss,change_from_previous_iteration,is_checkpoint
578,0.9081622277278297,-0.00010398967948455073,False
579,0.9081257361189358,-3.6491608893962635e-05,False
580,0.9081050336099064,-2.0702509029413285e-05,False
581,0.9080813556691725,-2.367794073387941e-05,False
582,0.9080425971429886,-3.875852618384634e-05,False
583,0.9080288768090735,-1.3720333915112626e-05,False
584,0.9080159585438556,-1.291826521787609e-05,False
585,0.9078984459522708,-0.00011751259158487848,False
586,0.9078629669328788,-3.547901939193743e-05,False
587,0.9078147483929903,-4.821853988856706e-05,False
588,0.9077564609121288,-5.828748086145197e-05,False
589,0.9077244489924073,-3.201191972146411e-05,False
590,0.9076627155826634,-6.173340974391373e-05,False
591,0.9076446809119518,-1.8034670711597478e-05,False
592,0.907577835375774,-6.684553617786193e-05,False
593,0.9075057884910542,-7.20468847197342e-05,False
594,0.9074279904736713,-7.779801738294623e-05,False
595,0.9073800960694334,-4.789440423791369e-05,False
596,0.9073418257815307,-3.827028790270859e-05,False
597,0.9073030090560834,-3.8816725447254896e-05,False
598,0.9072625785869207,-4.043046916268889e-05,False
599,0.9071985432601356,-6.403532678511681e-05,False
600,0.9071109616200491,-8.758164008648706e-05,False
601,0.9070531252358833,-5.783638416578807e-05,False
602,0.9069993055289864,-5.381970689688487e-05,False
603,0.9068885290134904,-0.00011077651549606937,False
604,0.9067641201712857,-0.00012440884220465964,False
605,0.9067029066374572,-6.121353382848582e-05,False
606,0.9065894074235125,-0.0001134992139447677,False
607,0.9065034940759881,-8.591334752439117e-05,False
608,0.9064295032163101,-7.39908596779637e-05,False
609,0.9063696594034392,-5.984381287094109e-05,False
610,0.9062921174737604,-7.75419296787927e-05,False
611,0.9062063400311667,-8.577744259363751e-05,False
612,0.9061309497989144,-7.539023225233699e-05,False
613,0.9060290803409726,-0.00010186945794177227,False
614,0.9059600033255745,-6.90770153981557e-05,False
615,0.9058937957243592,-6.620760121522906e-05,False
616,0.9057975068695894,-9.628885476986593e-05,False
617,0.9057232101142264,-7.429675536296809e-05,False
618,0.905622782235066,-0.00010042787916042517,False
619,0.905544031409081,-7.875082598496341e-05,False
620,0.9054596271841098,-8.440422497124622e-05,False
621,0.9053772636915558,-8.23634925539718e-05,False
622,0.9053068287123425,-7.043497921332964e-05,False
623,0.9052479941593925,-5.88345529499712e-05,False
624,0.905169864387638,-7.8129771754476e-05,False
625,0.9051058522644351,-6.401212320295002e-05,False
626,0.9050291788223223,-7.66734421128179e-05,False
627,0.9049517565188911,-7.742230343110723e-05,False
628,0.9048600918454928,-9.166467339838391e-05,False
629,0.9047745228202828,-8.55690252099528e-05,False
630,0.9046938704788235,-8.065234145926414e-05,False
631,0.9046112279657622,-8.26425130613373e-05,False
632,0.9045057369028896,-0.00010549106287260912,False
633,0.9044434232108635,-6.231369202613912e-05,False
634,0.9043865429890449,-5.688022181860042e-05,False
635,0.904335558290211,-5.0984698833911324e-05,False
636,0.9042651366896401,-7.042160057080249e-05,False
637,0.9042067763018362,-5.8360387803935154e-05,False
638,0.9041162496039461,-9.052669789011425e-05,False
639,0.9040718643046451,-4.438529930095303e-05,False
640,0.9039786615508004,-9.320275384472332e-05,False
641,0.9038966275877804,-8.203396301997845e-05,False
642,0.9037849573812943,-0.00011167020648616965,False
643,0.9037074978831828,-7.745949811144293e-05,False
644,0.9036306480430436,-7.684984013922591e-05,False
645,0.9035802490185683,-5.0399024475344945e-05,False
646,0.9034813908386075,-9.885817996080348e-05,False
647,0.9033940961056127,-8.7294732994736e-05,False
648,0.9033249220803142,-6.91740252984907e-05,False
649,0.9032365281439126,-8.839393640158733e-05,False
650,0.9031438241250448,-9.270401886785073e-05,False
651,0.9030564760150172,-8.734811002764076e-05,False
652,0.9029807189209759,-7.575709404128439e-05,False
653,0.9028965686990595,-8.415022191632371e-05,False
654,0.902850698458443,-4.587024061653011e-05,False
655,0.9027618432744664,-8.885518397661052e-05,False
656,0.9026495166972766,-0.0001123265771898474,False
657,0.902578842419859,-7.06742774175817e-05,False
658,0.902534054597849,-4.4787822010006195e-05,False
659,0.9024963092480849,-3.77453497640845e-05,False
660,0.902450897899931,-4.54113481538343e-05,False
661,0.9024155096346632,-3.5388265267832786e-05,False
662,0.9023829344703189,-3.257516434429508e-05,False
663,0.902344684730827,-3.824973949195787e-05,False
664,0.90231436315582,-3.032157500693078e-05,False
665,0.9022531403136429,-6.122284217713325e-05,False
666,0.9021908855755173,-6.22547381256e-05,False
667,0.9021042107432439,-8.667483227342565e-05,False
668,0.9020247190255166,-7.949171772725361e-05,False
669,0.9019091846465238,-0.00011553437899280983,False
670,0.9018210451157168,-8.813953080699655e-05,False
671,0.9017080454541125,-0.00011299966160427388,False
672,0.9016603517273588,-4.769372675372807e-05,False
673,0.9015917135992491,-6.863812810975478e-05,False
674,0.9015426397777659,-4.9073821483114344e-05,False
675,0.9014510972692148,-9.154250855114565e-05,False
676,0.9013804148983893,-7.068237082552553e-05,False
677,0.9012808010677982,-9.96138305910943e-05,False
678,0.9012210910789973,-5.97099888008934e-05,False
679,0.9011301147868193,-9.097629217802439e-05,False
680,0.9010575137156074,-7.26010712118752e-05,False
681,0.9009670099294088,-9.050378619857025e-05,False
682,0.9009088345279848,-5.817540142405431e-05,False
683,0.9008299454214423,-7.888910654241243e-05,False
684,0.9007851810971779,-4.476432426447907e-05,False
685,0.9007228396785225,-6.234141865535392e-05,False
686,0.9006245212502576,-9.831842826490966e-05,False
687,0.9005497096451642,-7.481160509337226e-05,False
688,0.9004664604550568,-8.324919010738174e-05,False
689,0.9003695365736786,-9.692388137827468e-05,False
690,0.9002811875584733,-8.834901520526905e-05,False
691,0.9002127958153766,-6.839174309669627e-05,False
692,0.9001521528155753,-6.064299980135246e-05,False
693,0.9000891165451671,-6.303627040815662e-05,False
694,0.900029477887339,-5.9638657828098296e-05,False
695,0.8999738361171038,-5.564177023520411e-05,False
696,0.8998878311301483,-8.60049869555457e-05,False
697,0.899827014474821,-6.0816655327200486e-05,False
698,0.8997772723561058,-4.9742118715223604e-05,False
699,0.8997115504220149,-6.57219340909343e-05,False
700,0.8996213272382566,-9.022318375828675e-05,False
701,0.8995517022080465,-6.962503021012978e-05,False
702,0.8994801471313906,-7.155507665590477e-05,False
703,0.8994136269979022,-6.652013348840136e-05,False
704,0.8993333297491138,-8.029724878833022e-05,False
705,0.8992735740931241,-5.975565598970167e-05,False
706,0.8992024010722497,-7.117302087444877e-05,False
707,0.8991418620283912,-6.053904385849851e-05,False
708,0.8990852760507466,-5.658597764457429e-05,False
709,0.8990347656097509,-5.051044099568802e-05,False
710,0.8989807807501893,-5.3984859561651e-05,False
711,0.8989143902829438,-6.639046724543629e-05,False
712,0.8988738303667283,-4.0559916215543446e-05,False
713,0.8987845552794795,-8.927508724876354e-05,False
714,0.8987014462841383,-8.310899534125227e-05,False
715,0.8986204662305569,-8.098005358136984e-05,False
716,0.8985625627339917,-5.790349656520366e-05,False
717,0.8984845290878017,-7.803364618996778e-05,False
718,0.8984290362446662,-5.5492843135551695e-05,False
719,0.8983471637151158,-8.187252955038637e-05,False
720,0.8983012850973595,-4.5878617756289763e-05,False
721,0.8982132477120892,-8.803738527030092e-05,False
722,0.8981362413941025,-7.700631798668311e-05,False
723,0.8980810424306863,-5.519896341621422e-05,False
724,0.8980256916616056,-5.535076908069758e-05,False
725,0.8979652101063016,-6.04815553040261e-05,False
726,0.8979042855577347,-6.0924548566876346e-05,False
727,0.8978387177576099,-6.556780012478836e-05,False
728,0.8977786016613624,-6.011609624756442e-05,False
729,0.8976935927228867,-8.500893847562807e-05,False
730,0.8975972249856015,-9.636773728527448e-05,False
731,0.8975218370790309,-7.53879065705787e-05,False
732,0.8974302382518955,-9.159882713538625e-05,False
733,0.8973457828433627,-8.445540853274647e-05,False
734,0.8973129344325811,-3.2848410781660675e-05,False
735,0.8972576217189251,-5.5312713655997214e-05,False
736,0.8971895545015882,-6.806721733687571e-05,False
737,0.8971011058504229,-8.844865116530709e-05,False
738,0.8970454251008451,-5.568074957784663e-05,False
739,0.8969572649719914,-8.816012885370927e-05,False
740,0.8968863657308919,-7.089924109948686e-05,False
741,0.8968257947381059,-6.057099278600209e-05,False
742,0.8967448760072512,-8.091873085469548e-05,False
743,0.8966464068408568,-9.846916639433267e-05,False
744,0.8965499438686053,-9.64629722515209e-05,False
745,0.8964473134132419,-0.00010263045536340609,False
746,0.8963610434001178,-8.627001312411231e-05,False
747,0.896295071758456,-6.597164166177727e-05,False
748,0.8962565769818572,-3.849477659878531e-05,False
749,0.8962134121051724,-4.3164876684875786e-05,False
750,0.8961341180408234,-7.929406434892261e-05,False
751,0.8960661318612573,-6.79861795661596e-05,False
752,0.896017101035521,-4.9030825736262607e-05,False
753,0.8960016970931723,-1.5403942348668487e-05,False
754,0.8959493304136827,-5.236667948960161e-05,False
755,0.8958836889302801,-6.56414834026009e-05,False
756,0.89579742642274,-8.626250754018017e-05,False
757,0.8957208474614456,-7.657896129431574e-05,False
758,0.89565578518706,-6.506227438562995e-05,False
759,0.895563491627729,-9.229355933104699e-05,False
760,0.8954691969012873,-9.429472644162384e-05,False
761,0.8953970449868804,-7.215191440690383e-05,False
762,0.8953187948713889,-7.825011549156269e-05,False
763,0.8952493833409075,-6.941153048134474e-05,False
764,0.8951641631132282,-8.52202276793168e-05,False
765,0.8950691172251443,-9.504588808395553e-05,False
766,0.8949999223897346,-6.919483540968052e-05,False
767,0.8949148086629111,-8.511372682351581e-05,False
768,0.8948334016805819,-8.140698232916854e-05,False
769,0.8947723837799739,-6.101790060797363e-05,False
770,0.8946943276652175,-7.80561147564196e-05,False
771,0.894597569229325,-9.675843589251887e-05,False
772,0.894522288358457,-7.528087086794422e-05,False
773,0.8944270780646535,-9.521029380354928e-05,False
774,0.8943594639263828,-6.761413827072182e-05,False
775,0.8942814818336435,-7.798209273923717e-05,False
776,0.8942152456451002,-6.623618854328939e-05,False
777,0.8941189807708546,-9.62648742456329e-05,False
778,0.8940515955347017,-6.738523615290593e-05,False
779,0.8939454115113175,-0.00010618402338424815,False
780,0.8938629313037323,-8.248020758516716e-05,False
781,0.893785256564922,-7.767473881026277e-05,False
782,0.8937091552053498,-7.610135957225594e-05,False
783,0.8936472540280747,-6.190117727511435e-05,False
784,0.8935538838368804,-9.337019119426415e-05,False
785,0.8934779125402873,-7.597129659309143e-05,False
786,0.8934013056484577,-7.660689182964475e-05,False
787,0.8933286920945961,-7.261355386156687e-05,False
788,0.8932557167829404,-7.29753116557319e-05,False
789,0.8931829984314564,-7.271835148392469e-05,False
790,0.8930989851101143,-8.401332134211348e-05,False
791,0.8930256021086932,-7.338300142112342e-05,False
792,0.892947399623587,-7.820248510614913e-05,False
793,0.892885042724983,-6.235689860401017e-05,False
794,0.892807195607329,-7.784711765401742e-05,False
795,0.8927207315681784,-8.646403915057999e-05,False
796,0.8926616507411619,-5.908082701655548e-05,False
797,0.8925741141647656,-8.753657639626322e-05,False
798,0.8924947139449191,-7.940021984653711e-05,False
799,0.8924232344168642,-7.147952805486302e-05,False
800,0.8923528061579186,-7.042825894565397e-05,False
801,0.8922931972213102,-5.960893660839073e-05,False
802,0.8922332784901001,-5.991873121002911e-05,False
803,0.8921807621763791,-5.251631372105159e-05,False
804,0.892115135517664,-6.56266587151233e-05,False
805,0.8920484607182271,-6.667479943689436e-05,False
806,0.8919944211447968,-5.403957343030896e-05,False
807,0.8919332810453257,-6.11400994711131e-05,False
808,0.8918885628600992,-4.471818522644444e-05,False
809,0.8918252962848807,-6.326657521849022e-05,False
810,0.8917668149207101,-5.848136417063721e-05,False
811,0.8917148002297403,-5.201469096982603e-05,False
812,0.89165109725779,-6.370297195024133e-05,False
813,0.8915989253594693,-5.217189832074087e-05,False
814,0.8915444752889731,-5.445007049620365e-05,False
815,0.8914910481812115,-5.3427107761572223e-05,False
816,0.8914262422996617,-6.480588154977873e-05,False
817,0.8913623877992284,-6.385450043333574e-05,False
818,0.8912949473586805,-6.744044054785014e-05,False
819,0.8912193016164107,-7.564574226981424e-05,False
820,0.8911596582662367,-5.964335017405453e-05,False
821,0.8910999515151359,-5.970675110078538e-05,False
822,0.8910243097103833,-7.564180475261306e-05,False
823,0.8909684939809869,-5.5815729396391234e-05,False
824,0.8909141734782572,-5.43205027296878e-05,False
825,0.8908386558246988,-7.551765355839901e-05,False
826,0.8907711205156259,-6.753530907288585e-05,False
827,0.8907243124197931,-4.680809583279544e-05,False
828,0.8906632977648998,-6.101465489327662e-05,False
829,0.8906235357187315,-3.9762046168290155e-05,False
830,0.8905677026566318,-5.58330620997749e-05,False
831,0.8905120077095078,-5.569494712398537e-05,False
832,0.8904419538610062,-7.005384850156116e-05,False
833,0.8903990632936406,-4.289056736561658e-05,False
834,0.890344464273905,-5.459901973559056e-05,False
835,0.8903029406006845,-4.152367322052264e-05,False
836,0.8902133389555424,-8.96016451420456e-05,False
837,0.8901598310259364,-5.350792960601147e-05,False
838,0.8901043296438211,-5.5501382115297204e-05,False
839,0.8900676530023921,-3.667664142903426e-05,False
840,0.8900102941710155,-5.735883137658604e-05,False
841,0.8899616723738258,-4.8621797189674076e-05,False
842,0.8898930217996471,-6.865057417870801e-05,False
843,0.8897879699669394,-0.00010505183270770324,False
844,0.8897217771054482,-6.619286149123216e-05,False
845,0.8896389570937746,-8.282001167358999e-05,False
846,0.8895794239669347,-5.953312683992795e-05,False
847,0.8895159188333924,-6.350513354225207e-05,False
848,0.8894730715343528,-4.28472990395834e-05,False
849,0.889393338263287,-7.973327106580719e-05,False
850,0.8893412519563633,-5.208630692377092e-05,False
851,0.8892844869578542,-5.6764998509040154e-05,False
852,0.8891807967881526,-0.00010369016970157574,False
853,0.8891411026610956,-3.96941270570661e-05,False
854,0.8890787262177404,-6.237644335516102e-05,False
855,0.8890404846947669,-3.824152297349226e-05,False
856,0.8889890582503982,-5.142644436872956e-05,False
857,0.8889368686845194,-5.218956587882406e-05,False
858,0.8888816353910569,-5.523329346246442e-05,False
859,0.8888267052073296,-5.4930183727264215e-05,False
860,0.8887765571765976,-5.014803073200014e-05,False
861,0.8887143118989284,-6.224527766929278e-05,False
862,0.8886893179941324,-2.4993904795933553e-05,False
863,0.8886362246114967,-5.3093382635704955e-05,False
864,0.8885881889894073,-4.8035622089437346e-05,False
865,0.8885512976657621,-3.6891323645149576e-05,False
866,0.888510441549825,-4.08561159371823e-05,False
867,0.8884866311901403,-2.3810359684683924e-05,False
868,0.8884381451421656,-4.8486047974694024e-05,False
869,0.8883738615293306,-6.428361283494777e-05,False
870,0.888322155969934,-5.17055593965976e-05,False
871,0.8882597125390472,-6.244343088679383e-05,False
872,0.8882000493716636,-5.966316738359456e-05,False
873,0.8881753326017346,-2.4716769928989635e-05,False
874,0.8881338556923203,-4.1476909414361884e-05,False
875,0.8880859102706283,-4.7945421691952816e-05,False
876,0.8880513790886415,-3.4531181986818815e-05,False
877,0.8880118671097965,-3.951197884499713e-05,False
878,0.8879698477538738,-4.2019355922739976e-05,False
879,0.8879431224646839,-2.672528918989947e-05,False
880,0.8878844792930994,-5.8643171584438214e-05,False
881,0.8878584403805974,-2.6038912502079903e-05,False
882,0.8878048536446225,-5.35867359748865e-05,False
883,0.8877773706334701,-2.7483011152407144e-05,False
884,0.8877265429742907,-5.082765917940879e-05,False
885,0.8877031481249185,-2.3394849372193605e-05,False
886,0.8876846548321337,-1.8493292784804716e-05,False
887,0.887666902321984,-1.7752510149682266e-05,False
888,0.8876143923823554,-5.250993962857553e-05,False
889,0.8875233632727649,-9.102910959046806e-05,False
890,0.8875073605849197,-1.600268784518466e-05,False
891,0.8874432028119495,-6.415777297019698e-05,False
892,0.8873815202353227,-6.168257662686472e-05,False
893,0.8873681886611354,-1.333157418725861e-05,False
894,0.8872939854112981,-7.420324983731241e-05,False
895,0.8872387685235321,-5.5216887765996425e-05,False
896,0.8872060857793389,-3.2682744193213153e-05,False
897,0.887131807246363,-7.427853297592435e-05,False
898,0.8870420497765444,-8.975746981854105e-05,False
899,0.8869706729767592,-7.13767997851944e-05,False
900,0.8869163261736854,-5.4346803073812566e-05,False
901,0.8868605273014603,-5.5798872225176765e-05,False
902,0.8868132321715251,-4.729512993517648e-05,False
903,0.8867228850604755,-9.034711104960458e-05,False
904,0.8866600955357908,-6.278952468463661e-05,False
905,0.8865970693980676,-6.302613772324328e-05,False
906,0.8865537402728453,-4.332912522231336e-05,False
907,0.886483292394068,-7.044787877730219e-05,False
908,0.8863976768705287,-8.561552353925084e-05,False
909,0.8863535293053971,-4.414756513160256e-05,False
910,0.8862840803644787,-6.944894091842624e-05,False
911,0.8862273501177214,-5.673024675734162e-05,False
912,0.8861486173258282,-7.873279189318794e-05,False
913,0.8860865379172239,-6.20794086042542e-05,False
914,0.8860444890185499,-4.204889867398531e-05,False
915,0.8859734911852069,-7.09978333430783e-05,False
916,0.8859109647659803,-6.252641922654956e-05,False
917,0.8858645410228121,-4.6423743168211296e-05,False
918,0.8858280561049146,-3.648491789753905e-05,False
919,0.8857510942802765,-7.696182463801104e-05,False
920,0.8856802702575858,-7.082402269076304e-05,False
921,0.8855931438825153,-8.712637507046761e-05,False
922,0.8855511097692028,-4.2034113312494625e-05,False
923,0.8854948862689591,-5.622350024370171e-05,False
924,0.8854256450281978,-6.924124076135296e-05,False
925,0.8853535604355969,-7.208459260088507e-05,False
926,0.8853211490758907,-3.241135970621922e-05,False
927,0.8852319546479381,-8.919442795252142e-05,False
928,0.8851866392643603,-4.5315383577881896e-05,False
929,0.885142247200474,-4.439206388628936e-05,False
930,0.8850831776673215,-5.9069533152489306e-05,False
931,0.8850086943681407,-7.448329918080532e-05,False
932,0.8849318242614131,-7.687010672752237e-05,False
933,0.8848932254113963,-3.8598850016891006e-05,False
934,0.8848060268009098,-8.719861048644972e-05,False
935,0.884721581350637,-8.444545027275208e-05,False
936,0.884663983866102,-5.759748453504354e-05,False
937,0.8846136638181962,-5.032004790583855e-05,False
938,0.8845644533150671,-4.921050312911568e-05,False
939,0.8845149124645071,-4.954085055997037e-05,False
940,0.8844818304967347,-3.308196777240813e-05,False
941,0.884437153276908,-4.467721982670536e-05,False
942,0.8843937327902442,-4.3420486663725555e-05,False
943,0.8843451909368001,-4.854185344416173e-05,False
944,0.8842838827543674,-6.130818243266223e-05,False
945,0.8842274130291132,-5.646972525419347e-05,False
946,0.884188557580027,-3.8855449086216964e-05,False
947,0.8841467611465484,-4.1796433478569206e-05,False
948,0.8840669291000149,-7.983204653350118e-05,False
949,0.8839900738133395,-7.685528667544794e-05,False
950,0.8839256266952663,-6.444711807318537e-05,False
951,0.8838554565388297,-7.017015643662194e-05,False
952,0.8837656149223444,-8.984161648528666e-05,False
953,0.8837038285885673,-6.178633377706966e-05,False
954,0.8836225445005822,-8.128408798513398e-05,False
955,0.8835456673505184,-7.687715006376994e-05,False
956,0.8834833037486286,-6.236360188982548e-05,False
957,0.8833974719479378,-8.583180069077212e-05,False
958,0.8833361900748721,-6.128187306575494e-05,False
959,0.8832533431852501,-8.284688962201248e-05,False
960,0.8831798810833721,-7.346210187797464e-05,False
961,0.8830971465416345,-8.273454173757244e-05,False
962,0.8830411898476686,-5.595669396596392e-05,False
963,0.882995653854307,-4.5535993361545124e-05,False
964,0.8829320831027134,-6.357075159357795e-05,False
965,0.8828678552697176,-6.422783299586676e-05,False
966,0.8828169999364612,-5.085533325632774e-05,False
967,0.8827613375946868,-5.566234177445395e-05,False
968,0.8827199563643505,-4.138123033625707e-05,False
969,0.8826583005851415,-6.165577920902443e-05,False
970,0.8826134242525331,-4.4876332608412284e-05,False
971,0.882533522482989,-7.990176954408845e-05,False
972,0.8824974258751382,-3.609660785075519e-05,False
973,0.8824422228567037,-5.5203018434535345e-05,False
974,0.8823955625567143,-4.666029998945387e-05,False
975,0.8823392310006036,-5.633155611062257e-05,False
976,0.8822583495165588,-8.088148404483686e-05,False
977,0.8822224681586297,-3.588135792909064e-05,False
978,0.8821622491712993,-6.02189873304404e-05,False
979,0.8821114043048214,-5.084486647788378e-05,False
980,0.8820538688014542,-5.753550336717872e-05,False
981,0.8820030355038351,-5.083329761912392e-05,False
982,0.8819172825010885,-8.575300274660247e-05,False
983,0.8818640401706705,-5.3242330417924144e-05,False
984,0.8817791845141053,-8.485565656524141e-05,False
985,0.8817217296402458,-5.745487385955261e-05,False
986,0.8816736467772162,-4.808286302959708e-05,False
987,0.8815826424677149,-9.100430950126359e-05,False
988,0.8815105556989381,-7.208676877679121e-05,False
989,0.8814431830937771,-6.737260516098686e-05,False
990,0.8813988540986462,-4.432899513096e-05,False
991,0.881322980606616,-7.587349203019844e-05,False
992,0.8812676216934229,-5.535891319308206e-05,False
993,0.8811960780636733,-7.154362974959305e-05,False
994,0.8811229371435443,-7.314092012900009e-05,False
995,0.8810617442395533,-6.119290399098087e-05,False
996,0.880975796157971,-8.594808158235434e-05,False
997,0.8809170189654066,-5.877719256430769e-05,False
998,0.8808504099116304,-6.660905377620097e-05,False
999,0.8807954506167074,-5.4959294923051516e-05,False
1000,0.8807508989179766,-4.4551698730743716e-05,False
1001,0.8806904833947002,-6.041552327640254e-05,False
1002,0.8806534150310086,-3.706836369166133e-05,False
1003,0.8806011918476883,-5.2223183320321276e-05,False
1004,0.8805650558175535,-3.6136030134747976e-05,False
1005,0.8805315856265111,-3.347019104238402e-05,False
1006,0.880501019455918,-3.056617059316036e-05,False
1007,0.880464999983832,-3.6019472085979665e-05,False
1008,0.8804374552072138,-2.7544776618149136e-05,False
1009,0.8804079601361133,-2.9495071100504866e-05,False
1010,0.8803750898467787,-3.287028933462999e-05,False
1011,0.8803393211826848,-3.5768664093938085e-05,False
1012,0.8803049595544788,-3.4361628205914485e-05,False
1013,0.8802760292853671,-2.893026911177099e-05,False
1014,0.8802409925306884,-3.50367546786412e-05,False
1015,0.8802004615616315,-4.053096905698439e-05,False
1016,0.8801621364045213,-3.832515711010842e-05,False
1017,0.880128238875217,-3.3897529304383056e-05,False
1018,0.8800928235045505,-3.541537066642508e-05,False
1019,0.8800614961301261,-3.132737442446132e-05,False
1020,0.8800330532529572,-2.8442877168854963e-05,False
1021,0.8799981022758602,-3.4950977097047975e-05,False
1022,0.8799638700972374,-3.423217862275063e-05,False
1023,0.8799261470569946,-3.772304024285411e-05,False
1024,0.8799038945242733,-2.225253272125638e-05,False
1025,0.8798792474509258,-2.4647073347483506e-05,False
1026,0.8798537824483812,-2.5465002544633464e-05,False
1027,0.8798256816006017,-2.8100847779488625e-05,False
1028,0.8798050841597436,-2.059744085813886e-05,False
1029,0.8797893464439277,-1.5737715815866693e-05,False
1030,0.8797553348365087,-3.401160741900444e-05,False
1031,0.8797294470954073,-2.588774110134917e-05,False
1032,0.8797084784122309,-2.0968683176469938e-05,False
1033,0.8796829219476424,-2.5556464588460948e-05,False
1034,0.879652157533858,-3.076441378446759e-05,False
1035,0.8796129516649399,-3.9205868918035236e-05,False
1036,0.8795956568754651,-1.729478947476437e-05,False
1037,0.879562314055067,-3.334282039813008e-05,False
1038,0.8795526319194982,-9.682135568844785e-06,False
1039,0.8795410842500146,-1.1547669483524814e-05,False
1040,0.8795229399538198,-1.8144296194844145e-05,False
1041,0.87950488427965,-1.805567416979237e-05,False
1042,0.8794944636580034,-1.0420621646578532e-05,False
1043,0.8794802066801276,-1.4256977875826138e-05,False
1044,0.8794787975043951,-1.4091757325473964e-06,False
1045,0.8794659760982816,-1.2821406113472378e-05,False
1046,0.8794478156365362,-1.8160461745408973e-05,False
1047,0.8794255433107634,-2.2272325772787482e-05,False
1048,0.879396494264919,-2.9049045844442567e-05,False
1049,0.8793676411325442,-2.885313237477316e-05,False
1050,0.8793488900828503,-1.875104969384367e-05,False
1051,0.8793373292324551,-1.1560850395220257e-05,False
1052,0.87931852972918,-1.8799503275102047e-05,False
1053,0.8792972249638424,-2.1304765337570863e-05,False
1054,0.8792756566547031,-2.1568309139352593e-05,False
1055,0.8792484383823884,-2.7218272314666336e-05,False
1056,0.8792173200875002,-3.11182948882216e-05,False
1057,0.8792026975493096,-1.4622538190622869e-05,False
1058,0.879187262645271,-1.543490403854708e-05,False
1059,0.8791704754146169,-1.6787230654125018e-05,False
1060,0.8791629758849013,-7.499529715571107e-06,False
1061,0.8791560872314004,-6.888653500958242e-06,False
1062,0.8791271029854638,-2.8984245936558573e-05,False
1063,0.8790937835477958,-3.331943766804457e-05,False
1064,0.879077657662274,-1.6125885521800498e-05,False
1065,0.879076405596969,-1.2520653049907793e-06,False
1066,0.8790700454494687,-6.360147500328317e-06,False
1067,0.8790630041795062,-7.0412699624267105e-06,False
1068,0.8790463813639768,-1.6622815529387935e-05,False
1069,0.8790194408303216,-2.6940533655261945e-05,False
1070,0.879004460108276,-1.4980722045532247e-05,False
1071,0.8789893055698397,-1.515453843636827e-05,False
1072,0.878960134553158,-2.9171016681650563e-05,False
1073,0.8789449048281573,-1.5229725000676098e-05,False
1074,0.8789021698232721,-4.273500488527482e-05,False
1075,0.8788874626310953,-1.4707192176777184e-05,False
1076,0.8788700397775673,-1.7422853528015203e-05,False
1077,0.8788375498538757,-3.248992369153658e-05,False
1078,0.8788233387278053,-1.421112607047359e-05,False
1079,0.8788131778385554,-1.0160889249877236e-05,False
1080,0.8787931606038167,-2.0017234738656242e-05,False
1081,0.8787766914281572,-1.6469175659561408e-05,False
1082,0.8787734892224737,-3.20220568350571e-06,False
1083,0.8787620631733145,-1.1426049159157792e-05,False
1084,0.8787493877925097,-1.2675380804849645e-05,False
1085,0.878734583463217,-1.4804329292683605e-05,False
1086,0.8787084856389424,-2.6097824274540216e-05,False
1087,0.8786938677949057,-1.461784403677946e-05,False
1088,0.8786750048556571,-1.8862939248576183e-05,False
1089,0.8786545469314289,-2.0457924228223234e-05,False
1090,0.8786589240488549,4.377117426068722e-06,False
1091,0.8786170551093974,-4.1868939457567755e-05,False
1092,0.8786070408664053,-1.0014242992073541e-05,False
1093,0.8785878262845455,-1.9214581859827717e-05,False
1094,0.8785648982110209,-2.292807352455295e-05,False
1095,0.878537085115471,-2.7813095549888978e-05,False
1096,0.8784913707133453,-4.571440212575162e-05,False
1097,0.8784563858103247,-3.4984903020562896e-05,False
1098,0.8784442771800798,-1.210863024492248e-05,False
1099,0.8784354805121963,-8.79666788344835e-06,False
1100,0.8784071780145782,-2.8302497618093447e-05,False
1101,0.8783905199407073,-1.6658073870967627e-05,False
1102,0.8783731764875442,-1.7343453163065625e-05,False
1103,0.8783190322418819,-5.4144245662302026e-05,False
1104,0.878264533466873,-5.449877500884881e-05,False
1105,0.8782238895476591,-4.064391921398958e-05,False
1106,0.8782069394812939,-1.6950066365151173e-05,False
1107,0.8781761323325811,-3.0807148712841403e-05,False
1108,0.8781404283987151,-3.5703933865982584e-05,False
1109,0.8781221697854551,-1.8258613259991563e-05,False
1110,0.8781048081948141,-1.73615906410296e-05,False
1111,0.8780803824998253,-2.442569498872782e-05,False
1112,0.8780659983499094,-1.4384149915946942e-05,False
1113,0.8780386220299753,-2.737631993410261e-05,False
1114,0.8780298385070173,-8.783522957966916e-06,False
1115,0.8780053530675354,-2.448543948196935e-05,False
1116,0.8779903706957856,-1.4982371749794332e-05,False
1117,0.8779708023979491,-1.9568297836447535e-05,False
1118,0.8779460036316231,-2.4798766325995203e-05,False
1119,0.8779231239141259,-2.2879717497259477e-05,False
1120,0.877919268656043,-3.855258082885449e-06,False
1121,0.87791473124196,-4.5374140830167775e-06,False
1122,0.8779027588712197,-1.1972370740243043e-05,False
1123,0.8778962125944199,-6.546276799856976e-06,False
1124,0.8778843878295398,-1.1824764880041805e-05,False
1125,0.8778669481455981,-1.7439683941744555e-05,False
1126,0.8778541182661252,-1.2829879472819883e-05,False
1127,0.8778291644740895,-2.495379203570902e-05,False
1128,0.8778086820247566,-2.048244933294807e-05,False
