seed,model,metric,direction,random_internal_point,same_random_model_2024_point,optimism_gap,optimism_gap_ci_lower,optimism_gap_ci_upper,positive_gap_means,resampling_relation,confidence_level,bootstrap_iterations
4409,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6544373910878766,0.6040108197013683,-0.0504265713865083,-0.05656749852072682,-0.04419813400004345,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,macro_f1,higher_is_better,0.2920448032329826,0.28606499420199677,0.005979809030985828,0.005979809030985828,0.005979809030985828,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.0,0.0,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,ordinal_mae,lower_is_better,0.23491826404447763,0.26326949181091286,0.028351227766435227,0.028351227766435227,0.028351227766435227,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,accuracy,higher_is_better,0.779572234669322,0.7516125516462394,0.027959683023082604,0.027959683023082604,0.027959683023082604,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.0,0.0,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.0,0.0,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.48432702680275497,0.5414210270789779,0.05709400027622291,0.05709400027622291,0.05709400027622291,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,macro_f1,higher_is_better,0.29209372113154036,0.2860628412827707,0.006030879848769655,0.005952897626016955,0.006141016173957376,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,qwk,higher_is_better,0.00043505713346847497,-1.7803230921042967e-05,0.00045286036438951793,-9.653864644465493e-05,0.0010453245133303889,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,ordinal_mae,lower_is_better,0.23499087212679445,0.263279399962349,0.02828852783555455,0.028195627407819668,0.02838095222074377,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,accuracy,higher_is_better,0.7794581362542528,0.7516026434948032,0.02785549275944954,0.027772976525696547,0.0279375445614507,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.0,0.0,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0002823396546044892,0.0,0.0002823396546044892,9.411321820149641e-05,0.0005176227001082302,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.48433739938594306,0.5414309352304141,0.05709353584447102,0.0569695292779655,0.05721847127448032,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,macro_f1,higher_is_better,0.3253387509827261,0.35061263442770096,-0.025273883444974887,-0.029308524656239697,-0.021392991835992532,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,qwk,higher_is_better,0.09906024401952429,0.06910495125668659,0.029955292762837704,0.022283211567688706,0.03759131039691387,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,ordinal_mae,lower_is_better,0.6943303460293752,0.4465306607746193,-0.24779968525475587,-0.2539121870768925,-0.24179046488378522,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,accuracy,higher_is_better,0.48664011285370506,0.6277507505424713,-0.14111063768876625,-0.1451035216376116,-0.1372315848395226,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,fatal_recall,higher_is_better,0.6499642090193272,0.2609853528628495,0.38897885615647765,0.35391986299346034,0.4216244482422387,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.614276975201167,0.28385655590570025,0.3304204192954667,0.32181872554360663,0.3390216931906496,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.7894987967803502,0.6464077996968106,-0.14309099708353956,-0.14978198115213728,-0.1361652307475933,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,macro_f1,higher_is_better,0.2927117460933483,0.28647420166981474,0.006237544423533581,0.005842165396624523,0.006602950276275957,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,qwk,higher_is_better,0.0021490766546568008,0.0007256922599379045,0.0014233843947188962,0.0002432773897658197,0.002602439155620029,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.2350116172931707,0.26317041029655097,0.028158793003380284,0.027954116319335698,0.028353085493442953,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,accuracy,higher_is_better,0.7793544104223716,0.751701725009165,0.027652685413206646,0.02746688455773677,0.027820504471224194,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.0,0.0,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0015528681003246906,0.0005983485579799752,0.0009545195423447154,0.00033559326754604513,0.0015519220501836089,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.48407808480624015,0.5411733232930732,0.057095238486833066,0.0567713275397442,0.05740224770750299,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,macro_f1,higher_is_better,0.3551686646625523,0.3592118373481972,-0.0040431726856449135,-0.008500404091013058,0.0005905722040376132,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,qwk,higher_is_better,0.11979698445835507,0.06750517143271462,0.052291813025640455,0.04414517033718745,0.06071334968991516,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,ordinal_mae,lower_is_better,0.5356920587503112,0.38886521941601354,-0.1468268393342977,-0.15167965673643877,-0.1416763783621357,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,accuracy,higher_is_better,0.5475894116670815,0.6478940224122386,-0.10030461074515706,-0.10411777092132636,-0.096302789272808,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,fatal_recall,higher_is_better,0.3686471009305655,0.10252996005326231,0.2661171408773032,0.2366482008717558,0.29486563846629693,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.5532445531974965,0.26762136503251027,0.2856231881649863,0.2772794446041457,0.2942842142773611,random_internal_more_optimistic,independent_test_samples,0.95,2000
5501,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6524666002821342,0.5974912560563576,-0.05497534422577666,-0.060846966867696584,-0.048635519232421216,random_internal_more_optimistic,independent_test_samples,0.95,2000
