group_key,evaluation_scope,split_slug,sample_role,seed,model,metric,direction,point_estimate,ci_lower,ci_upper,confidence_level,bootstrap_iterations,interval_method,resampling_relation
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,ordinal_mae,lower_is_better,0.23491826404447763,0.23491826404447763,0.23491826404447763,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,accuracy,higher_is_better,0.779572234669322,0.779572234669322,0.779572234669322,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.48432702680275497,0.48432702680275497,0.48432702680275497,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,macro_f1,higher_is_better,0.29212825088562083,0.2920263403425204,0.2922665371373392,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,qwk,higher_is_better,0.00011601012159945245,-0.00018893809017374584,0.0005089381641499857,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,ordinal_mae,lower_is_better,0.23499087212679445,0.23491826404447763,0.2350738527922994,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,accuracy,higher_is_better,0.7794892540038171,0.7794062733383121,0.779561862086134,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.00018822643640299281,4.7056609100748203e-05,0.00037645287280598563,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.4843581445523193,0.48424404613725003,0.48446187038420047,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,macro_f1,higher_is_better,0.32412101253059294,0.32166183789467956,0.3266037583850654,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,qwk,higher_is_better,0.09794448338481165,0.09386639448871205,0.1022906666253699,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,ordinal_mae,lower_is_better,0.698303045390424,0.6933760683760684,0.7028156377064144,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,accuracy,higher_is_better,0.4824288440793295,0.4793894178906315,0.48559274126628493,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,fatal_recall,higher_is_better,0.651395848246242,0.6256263421617753,0.6764495347172512,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.6186532398475366,0.6122041315702791,0.6253823349489436,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.7924653555721517,0.7867490249771804,0.797838612978176,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,macro_f1,higher_is_better,0.293179014597349,0.2927897988571422,0.2936178875603286,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,qwk,higher_is_better,0.002665573761612805,0.0015580669043812722,0.003920020968889928,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.23498049954360634,0.234773047879844,0.23517757862418057,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,accuracy,higher_is_better,0.7793959007551241,0.7792091942577379,0.7795929798356983,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.002164604018634417,0.0015528681003246906,0.002823396546044892,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.48391212347523027,0.4835802008132105,0.4842233009708738,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,macro_f1,higher_is_better,0.3565415437901567,0.35377812234498346,0.35951562789391595,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,qwk,higher_is_better,0.1168235067703639,0.11172720600325313,0.12234454068942427,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,ordinal_mae,lower_is_better,0.5373931623931624,0.5331710024064393,0.541158410090449,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,accuracy,higher_is_better,0.5483984731557547,0.5454837772798938,0.5516554642768235,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,fatal_recall,higher_is_better,0.38797423049391555,0.36292054402290624,0.41374373657838226,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.5494800244694368,0.5424685897134253,0.5559750129405675,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__internal_test,random_reference_test,random_seed_4409,random_internal_test,4409,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6544373910878766,0.6494787776947971,0.6589919923657788,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,macro_f1,higher_is_better,0.28606499420199677,0.28606499420199677,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,ordinal_mae,lower_is_better,0.26326949181091286,0.26326949181091286,0.26326949181091286,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,accuracy,higher_is_better,0.7516125516462394,0.7516125516462394,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.5414210270789779,0.5414210270789779,0.5414210270789779,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,macro_f1,higher_is_better,0.2860628412827707,0.2860585353712482,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,qwk,higher_is_better,-1.7803230921042967e-05,-5.3407982791853215e-05,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,ordinal_mae,lower_is_better,0.263279399962349,0.26326949181091286,0.2632992162652214,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,accuracy,higher_is_better,0.7516026434948032,0.7515828271919308,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.5414309352304141,0.5414210270789779,0.5414507515332865,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,macro_f1,higher_is_better,0.3318456783789746,0.3290405969319457,0.33464165607405294,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,qwk,higher_is_better,0.03489210126576192,0.02829407689220531,0.041095042234288046,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,ordinal_mae,lower_is_better,0.42181973109277004,0.41853988526360636,0.425327464404966,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,accuracy,higher_is_better,0.647487788203355,0.6451093364510982,0.649688140933546,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,fatal_recall,higher_is_better,0.2010652463382157,0.1810918774966711,0.2210386151797603,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.19490207028601061,0.18979616259124815,0.19996808807690775,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.6455755149761709,0.6417110882122722,0.6496281966173572,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,macro_f1,higher_is_better,0.2865485736535494,0.28632496555639114,0.2867960473031533,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,qwk,higher_is_better,0.0007504031071110528,0.0003021811940381841,0.0012556809952743156,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.2632100429022957,0.2631010532364977,0.26330937212044353,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,accuracy,higher_is_better,0.7516620924034203,0.7515630108890584,0.7517710820692184,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0007180182695759703,0.00039889903865331685,0.0010770274043639554,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.5411832314445094,0.5409949765672218,0.5413516700189246,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,macro_f1,higher_is_better,0.357342636212179,0.35384397297752074,0.3609447044091721,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,qwk,higher_is_better,0.0641757455614721,0.057185696867955986,0.07091943350713621,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,ordinal_mae,lower_is_better,0.3926501332646368,0.3897071645843035,0.3958306498756527,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,accuracy,higher_is_better,0.6469923806315456,0.6445549753782437,0.6494496021877199,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,fatal_recall,higher_is_better,0.13448735019973368,0.11784287616511319,0.15246338215712382,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.2527823207946069,0.24703717739040248,0.258446687143484,0.95,2000,percentile,paired_across_models_within_group
random_seed_4409__2024_diagnostic,random_model_on_2024,random_seed_4409,random_model_future_test,4409,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6040108197013683,0.6002345754852517,0.6080238687368098,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,macro_f1,higher_is_better,0.2920448032329826,0.2920448032329826,0.2920448032329826,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,ordinal_mae,lower_is_better,0.23491826404447763,0.23491826404447763,0.23491826404447763,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,accuracy,higher_is_better,0.779572234669322,0.779572234669322,0.779572234669322,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.48432702680275497,0.48432702680275497,0.48432702680275497,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,macro_f1,higher_is_better,0.29209372113154036,0.29201619030408316,0.29220454877353697,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,qwk,higher_is_better,0.00043505713346847497,-0.00010128761918504203,0.0010314981782787995,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,ordinal_mae,lower_is_better,0.23499087212679445,0.23490789146128951,0.2350842253754875,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,accuracy,higher_is_better,0.7794581362542528,0.7793751555887478,0.7795307443365695,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0002823396546044892,9.411321820149641e-05,0.0005176227001082302,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.48433739938594306,0.48421292838768565,0.4844514978010124,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,macro_f1,higher_is_better,0.3253387509827261,0.32272966902189476,0.3278061895025962,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,qwk,higher_is_better,0.09906024401952429,0.09504522747083424,0.10324235815403308,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,ordinal_mae,lower_is_better,0.6943303460293752,0.6896727968633308,0.6990605032777363,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,accuracy,higher_is_better,0.48664011285370506,0.4835695689154427,0.48963778939507097,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,fatal_recall,higher_is_better,0.6499642090193272,0.6256084466714388,0.6750178954903364,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.614276975201167,0.6076878735118347,0.6205355042115666,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.7894987967803502,0.7844266036013609,0.794830563853622,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,macro_f1,higher_is_better,0.2927117460933483,0.29242649264039877,0.2930216696449194,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,qwk,higher_is_better,0.0021490766546568008,0.0010546572870665876,0.003279905534441884,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,ordinal_mae,lower_is_better,0.2350116172931707,0.2348352833789727,0.23518795120736868,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,accuracy,higher_is_better,0.7793544104223716,0.7791884490913618,0.7794996265870052,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,serious_or_fatal_recall,higher_is_better,0.0015528681003246906,0.0010352454002164604,0.002071667215660433,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,ordered_logit_unweighted,mean_asymmetric_cost,lower_is_better,0.48407808480624015,0.4838083976433491,0.4843477719691312,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,macro_f1,higher_is_better,0.3551686646625523,0.3523473786722928,0.3579516697151399,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,qwk,higher_is_better,0.11979698445835507,0.11457407623543157,0.12506846270941815,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,ordinal_mae,lower_is_better,0.5356920587503112,0.5317398452410589,0.5396756493237076,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,accuracy,higher_is_better,0.5475894116670815,0.544591475811136,0.5506807007717202,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,fatal_recall,higher_is_better,0.3686471009305655,0.3435934144595562,0.3937007874015748,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,serious_or_fatal_recall,higher_is_better,0.5532445531974965,0.5468448543597948,0.5598807114959297,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__internal_test,random_reference_test,random_seed_5501,random_internal_test,5501,lightgbm_weighted,mean_asymmetric_cost,lower_is_better,0.6524666002821342,0.6477885652642934,0.6570720272176583,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,macro_f1,higher_is_better,0.28606499420199677,0.28606499420199677,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,qwk,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,ordinal_mae,lower_is_better,0.26326949181091286,0.26326949181091286,0.26326949181091286,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,accuracy,higher_is_better,0.7516125516462394,0.7516125516462394,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,dummy_most_frequent,mean_asymmetric_cost,lower_is_better,0.5414210270789779,0.5414210270789779,0.5414210270789779,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,macro_f1,higher_is_better,0.2860628412827707,0.2860585353712482,0.28606499420199677,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,qwk,higher_is_better,-1.7803230921042967e-05,-5.3407982791853215e-05,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,ordinal_mae,lower_is_better,0.263279399962349,0.26326949181091286,0.2632992162652214,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,accuracy,higher_is_better,0.7516026434948032,0.7515828271919308,0.7516125516462394,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,serious_or_fatal_recall,higher_is_better,0.0,0.0,0.0,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_unweighted,mean_asymmetric_cost,lower_is_better,0.5414309352304141,0.5414210270789779,0.5414507515332865,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,macro_f1,higher_is_better,0.35061263442770096,0.3476540591253506,0.3535993809961233,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,qwk,higher_is_better,0.06910495125668659,0.06297592468340382,0.07531596853837792,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,ordinal_mae,lower_is_better,0.4465306607746193,0.4429835425604645,0.449979192881984,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,accuracy,higher_is_better,0.6277507505424713,0.6252732172758528,0.6302181279538677,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,fatal_recall,higher_is_better,0.2609853528628495,0.2396804260985353,0.2836218375499334,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,serious_or_fatal_recall,higher_is_better,0.28385655590570025,0.27867086840320715,0.28936235988671266,0.95,2000,percentile,paired_across_models_within_group
random_seed_5501__2024_diagnostic,random_model_on_2024,random_seed_5501,random_model_future_test,5501,logistic_weighted,mean_asymmetric_cost,lower_is_better,0.6464077996968106,0.6421765236259871,0.6505798745628028,0.95,2000,percentile,paired_across_models_within_group
